"date","countryIsoCode","userGender","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-02-05","US","female","394","79165.0","1799","125","4","5","253.45","2869"
"2016-02-05","US","male","421","80431.0","1864","164","2","26","7060.71","2870"
"2016-03-07","MX","female","15","2096.0","76","5","1","3","1138.15","3427"
"2016-03-07","NL","male","10","968.0","40","6","0","0","0.0","3428"
"2016-03-07","US","female","464","105806.0","2210","143","1","2","839.15","3429"
"2016-03-07","US","male","423","59268.0","1673","131","4","8","627.93","3430"
"2016-08-01","CA","male","13","398.0","32","9","0","0","0.0","7157"
"2016-05-05","CA","female","24","2662.0","80","8","0","0","0.0","4546"
"2016-05-05","CA","male","17","2441.0","56","7","0","0","0.0","4547"
"2016-05-05","GB","female","18","1811.0","100","9","0","0","0.0","4548"
"2016-05-05","GB","male","31","7873.0","146","13","0","0","0.0","4549"
"2016-02-06","CA","female","17","8821.0","78","3","0","0","0.0","2880"
"2016-02-06","DE","female","12","838.0","26","6","0","0","0.0","2881"
"2016-02-06","FR","female","11","215.0","17","8","0","0","0.0","2882"
"2016-02-06","GB","female","12","1051.0","30","6","0","0","0.0","2883"
"2016-02-06","GB","male","14","9478.0","90","8","0","0","0.0","2884"
"2016-02-06","IT","female","16","2160.0","75","7","0","0","0.0","2885"
"2016-02-06","IT","male","17","1234.0","46","7","0","0","0.0","2886"
"2016-02-06","US","female","283","46750.0","1145","116","2","4","756.19","2887"
"2016-02-06","US","male","227","33937.0","912","82","0","0","0.0","2888"
"2016-05-05","IT","female","19","3014.0","81","12","0","0","0.0","4550"
"2016-05-05","IT","male","12","866.0","38","4","0","0","0.0","4551"
"2016-05-05","SG","female","13","1547.0","36","6","0","0","0.0","4552"
"2016-05-05","US","female","332","57468.0","1371","99","1","5","212.31","4553"
"2016-05-05","US","male","317","44933.0","1338","97","2","2","182.68","4554"
"2016-02-07","CA","female","10","339.0","27","6","0","0","0.0","2897"
"2016-02-07","CA","male","14","3355.0","71","3","0","0","0.0","2898"
"2016-02-07","DE","male","12","720.0","33","5","0","0","0.0","2899"
"2016-02-07","GB","female","13","1242.0","25","8","0","0","0.0","2900"
"2016-02-07","GB","male","23","841.0","45","12","0","0","0.0","2901"
"2016-02-07","IT","female","19","3278.0","93","6","0","0","0.0","2902"
"2016-02-07","US","female","272","34565.0","1035","135","0","0","0.0","2903"
"2016-02-07","US","male","214","38712.0","916","91","2","3","199.7","2904"
"2016-02-08","CA","female","24","7262.0","134","8","0","0","0.0","2915"
"2016-02-08","CA","male","28","9215.0","118","7","0","0","0.0","2916"
"2016-02-08","DE","female","13","1872.0","21","8","0","0","0.0","2917"
"2016-02-08","FR","male","10","752.0","33","4","0","0","0.0","2918"
"2016-02-08","GB","female","17","898.0","36","13","0","0","0.0","2919"
"2016-02-08","GB","male","21","4790.0","60","11","0","0","0.0","2920"
"2016-02-08","IT","female","25","1139.0","60","18","0","0","0.0","2921"
"2016-02-08","IT","male","19","7261.0","122","5","0","0","0.0","2922"
"2016-02-08","US","female","541","104831.0","2721","168","2","9","2236.29","2923"
"2016-02-08","US","male","440","89970.0","2094","142","4","10","933.74","2924"
"2016-02-09","AU","female","12","906.0","24","5","0","0","0.0","2935"
"2016-02-09","CA","female","24","5719.0","104","6","0","0","0.0","2936"
"2016-02-09","CA","male","22","4533.0","58","6","0","0","0.0","2937"
"2016-02-09","FR","female","14","460.0","30","8","0","0","0.0","2938"
"2016-02-09","GB","female","14","116.0","15","12","0","0","0.0","2939"
"2016-02-09","GB","male","17","1416.0","46","8","0","0","0.0","2940"
"2016-02-09","IT","female","27","1490.0","71","13","0","0","0.0","2941"
"2016-02-09","IT","male","18","2984.0","61","8","0","0","0.0","2942"
"2016-02-09","US","female","436","86877.0","1936","133","4","11","2194.87","2943"
"2016-02-09","US","male","393","95727.0","1938","130","5","15","2981.15","2944"
"2016-02-10","CA","female","41","8527.0","233","13","0","0","0.0","2957"
"2016-02-10","CA","male","20","8608.0","100","7","0","0","0.0","2958"
"2016-02-10","ES","female","10","977.0","20","5","0","0","0.0","2959"
"2016-02-10","FR","female","41","2324.0","70","28","0","0","0.0","2960"
"2016-02-10","FR","male","35","1887.0","48","26","0","0","0.0","2961"
"2016-02-10","GB","female","22","4802.0","80","10","0","0","0.0","2962"
"2016-02-10","GB","male","24","2734.0","39","11","0","0","0.0","2963"
"2016-02-10","IT","female","25","5469.0","86","11","0","0","0.0","2964"
"2016-02-10","IT","male","18","1371.0","35","8","0","0","0.0","2965"
"2016-02-10","SE","male","11","2067.0","24","6","0","0","0.0","2966"
"2016-02-10","US","female","448","78326.0","2008","146","1","1","152.47","2967"
"2016-02-10","US","male","490","103283.0","2397","176","7","20","2126.21","2968"
"2016-07-22","AU","female","13","967.0","23","7","0","0","0.0","5729"
"2016-07-22","CA","female","15","2429.0","124","4","0","0","0.0","5730"
"2016-02-11","CA","female","37","4743.0","102","12","0","0","0.0","2977"
"2016-02-11","CA","male","31","7859.0","126","13","0","0","0.0","2978"
"2016-02-11","GB","female","19","5322.0","89","7","0","0","0.0","2979"
"2016-02-11","GB","male","19","851.0","35","10","0","0","0.0","2980"
"2016-02-11","IT","female","24","895.0","50","11","0","0","0.0","2981"
"2016-02-11","IT","male","19","1925.0","55","11","0","0","0.0","2982"
"2016-02-11","US","female","428","78761.0","2005","134","3","6","2721.73","2983"
"2016-02-11","US","male","458","91434.0","2086","149","2","5","608.3","2984"
"2016-07-22","CA","male","14","3598.0","92","6","0","0","0.0","5731"
"2016-07-22","CN","female","14","7600.0","74","1","0","0","0.0","5732"
"2016-07-22","GB","female","11","45.0","13","9","0","0","0.0","5733"
"2016-03-08","AU","female","10","148.0","20","5","0","0","0.0","3446"
"2016-03-08","BR","female","11","624.0","27","7","0","0","0.0","3447"
"2016-03-08","CA","female","31","4088.0","130","10","0","0","0.0","3448"
"2016-03-08","CA","male","21","3309.0","71","8","0","0","0.0","3449"
"2016-03-08","DE","female","12","741.0","24","5","0","0","0.0","3450"
"2016-03-08","DE","male","17","658.0","40","9","0","0","0.0","3451"
"2016-02-12","CA","female","33","9842.0","180","7","0","0","0.0","2994"
"2016-02-12","CA","male","19","7035.0","114","8","0","0","0.0","2995"
"2016-02-12","DE","female","12","685.0","28","6","0","0","0.0","2996"
"2016-02-12","FR","female","16","500.0","44","9","0","0","0.0","2997"
"2016-02-12","GB","female","11","900.0","16","7","0","0","0.0","2998"
"2016-02-12","IT","female","20","6528.0","138","5","0","0","0.0","2999"
"2016-02-12","IT","male","27","4821.0","123","11","0","0","0.0","3000"
"2016-02-12","US","female","415","79445.0","1747","140","4","9","4609.37","3001"
"2016-02-12","US","male","447","109546.0","2145","155","2","3","558.2","3002"
"2016-03-08","ES","female","13","4087.0","120","5","0","0","0.0","3452"
"2016-03-08","ES","male","11","2140.0","54","2","0","0","0.0","3453"
"2016-03-08","GB","female","34","3220.0","99","17","0","0","0.0","3454"
"2016-03-08","GB","male","22","2775.0","54","7","0","0","0.0","3455"
"2016-03-08","IT","female","47","2809.0","88","37","0","0","0.0","3456"
"2016-03-08","IT","male","39","5544.0","107","22","0","0","0.0","3457"
"2016-02-13","CA","female","25","4907.0","125","5","0","0","0.0","3009"
"2016-02-13","CA","male","18","3821.0","84","5","0","0","0.0","3010"
"2016-02-13","GB","male","15","379.0","21","11","0","0","0.0","3011"
"2016-02-13","IT","male","12","2065.0","46","5","0","0","0.0","3012"
"2016-02-13","US","female","216","37406.0","932","89","1","2","1108.37","3013"
"2016-02-13","US","male","229","52332.0","931","98","1","1","283.08","3014"
"2016-03-08","NO","female","11","329.0","44","8","0","0","0.0","3458"
"2016-02-14","CA","male","13","1236.0","52","7","0","0","0.0","3021"
"2016-02-14","GB","female","12","1551.0","32","6","0","0","0.0","3022"
"2016-02-14","IT","female","13","1426.0","48","7","0","0","0.0","3023"
"2016-02-14","SE","male","12","357.0","22","5","0","0","0.0","3024"
"2016-02-14","US","female","278","33766.0","1055","132","3","4","1140.07","3025"
"2016-02-14","US","male","243","25019.0","731","118","1","4","60.69","3026"
"2016-02-15","CA","female","20","5930.0","92","7","0","0","0.0","3034"
"2016-02-15","CA","male","22","2994.0","53","9","0","0","0.0","3035"
"2016-02-15","GB","female","12","303.0","21","9","0","0","0.0","3036"
"2016-02-15","GB","male","18","503.0","58","11","0","0","0.0","3037"
"2016-02-15","IT","male","17","2693.0","42","8","0","0","0.0","3038"
"2016-02-15","US","female","409","59293.0","1958","150","2","2","4734.67","3039"
"2016-02-15","US","male","375","108349.0","1747","135","2","2","479.81","3040"
"2016-02-16","CA","female","41","9240.0","193","9","0","0","0.0","3051"
"2016-02-16","CA","male","22","3552.0","146","3","0","0","0.0","3052"
"2016-02-16","FR","female","17","947.0","22","12","0","0","0.0","3053"
"2016-02-16","GB","female","15","290.0","30","6","0","0","0.0","3054"
"2016-02-16","GB","male","20","2440.0","90","12","0","0","0.0","3055"
"2016-02-16","IT","female","25","2892.0","65","12","0","0","0.0","3056"
"2016-02-16","IT","male","16","1059.0","54","9","0","0","0.0","3057"
"2016-02-16","NL","male","10","1278.0","42","7","0","0","0.0","3058"
"2016-02-16","US","female","461","90311.0","1994","169","1","1","484.49","3059"
"2016-02-16","US","male","435","83698.0","2068","165","4","10","539.71","3060"
"2016-02-17","AU","female","14","1312.0","29","8","0","0","0.0","3073"
"2016-02-17","BE","female","10","582.0","25","5","0","0","0.0","3074"
"2016-02-17","CA","female","41","14559.0","164","7","1","1","19.53","3075"
"2016-02-17","CA","male","23","2539.0","79","11","0","0","0.0","3076"
"2016-02-17","GB","female","23","5168.0","54","7","0","0","0.0","3077"
"2016-02-17","GB","male","24","3130.0","70","11","0","0","0.0","3078"
"2016-02-17","IT","female","22","1179.0","43","16","0","0","0.0","3079"
"2016-02-17","IT","male","19","1626.0","57","8","0","0","0.0","3080"
"2016-02-17","NL","male","10","876.0","17","4","0","0","0.0","3081"
"2016-02-17","SE","female","13","53.0","15","11","0","0","0.0","3082"
"2016-02-17","US","female","442","102528.0","1850","159","2","4","1588.88","3083"
"2016-02-17","US","male","417","79024.0","1829","135","6","17","3718.57","3084"
"2016-02-18","CA","female","33","5131.0","94","10","0","0","0.0","3092"
"2016-02-18","CA","male","18","2394.0","99","9","0","0","0.0","3093"
"2016-02-18","GB","female","13","1597.0","36","7","0","0","0.0","3094"
"2016-02-18","IN","male","25","19820.0","165","5","0","0","0.0","3095"
"2016-02-18","IT","male","12","6568.0","114","5","0","0","0.0","3096"
"2016-02-18","US","female","476","89494.0","2088","152","0","0","0.0","3097"
"2016-02-18","US","male","471","101281.0","2381","152","5","20","2591.82","3098"
"2016-02-19","CA","female","33","6915.0","95","15","0","0","0.0","3107"
"2016-02-19","CA","male","21","3700.0","158","8","0","0","0.0","3108"
"2016-02-19","FR","male","12","406.0","23","7","0","0","0.0","3109"
"2016-02-19","GB","female","20","1612.0","46","12","0","0","0.0","3110"
"2016-02-19","IN","male","24","17452.0","141","5","0","0","0.0","3111"
"2016-02-19","IT","male","17","715.0","48","11","0","0","0.0","3112"
"2016-02-19","US","female","389","95521.0","1778","130","2","2","434.03","3113"
"2016-02-19","US","male","425","94357.0","2018","133","5","33","2521.01","3114"
"2016-02-20","CA","female","23","2608.0","65","6","0","0","0.0","3121"
"2016-02-20","CA","male","11","1053.0","43","2","0","0","0.0","3122"
"2016-02-20","GB","female","13","1054.0","33","5","0","0","0.0","3123"
"2016-02-20","IT","female","17","2125.0","54","9","0","0","0.0","3124"
"2016-02-20","US","female","270","56382.0","1132","102","0","0","0.0","3125"
"2016-02-20","US","male","242","19991.0","708","114","2","3","491.33","3126"
"2016-03-08","US","female","551","82976.0","2298","192","2","2","1143.18","3459"
"2016-03-08","US","male","511","85950.0","2537","184","4","9","934.76","3460"
"2016-07-22","GB","male","24","1061.0","63","9","0","0","0.0","5734"
"2016-02-21","CA","female","16","2274.0","70","4","0","0","0.0","3134"
"2016-02-21","CA","male","11","656.0","18","6","0","0","0.0","3135"
"2016-02-21","GB","female","13","662.0","34","8","0","0","0.0","3136"
"2016-02-21","GB","male","13","1029.0","24","8","0","0","0.0","3137"
"2016-02-21","IT","male","12","269.0","25","8","0","0","0.0","3138"
"2016-02-21","US","female","225","34866.0","955","91","5","16","3130.15","3139"
"2016-02-21","US","male","257","34411.0","1029","120","2","3","974.44","3140"
"2016-07-22","IT","female","14","296.0","32","8","0","0","0.0","5735"
"2016-07-22","IT","male","12","1286.0","49","8","0","0","0.0","5736"
"2016-07-22","US","female","323","77722.0","1353","103","4","43","584.0","5737"
"2016-05-06","CA","female","24","1258.0","57","9","0","0","0.0","4564"
"2016-05-06","CA","male","14","24.0","16","12","0","0","0.0","4565"
"2016-05-06","ES","female","11","352.0","21","9","0","0","0.0","4566"
"2016-05-06","GB","female","14","352.0","30","8","0","0","0.0","4567"
"2016-05-06","GB","male","17","1584.0","80","9","1","1","27.77","4568"
"2016-05-06","IT","female","11","1230.0","26","6","0","0","0.0","4569"
"2016-02-22","CA","female","20","3681.0","43","9","0","0","0.0","3150"
"2016-02-22","CA","male","26","4401.0","105","6","0","0","0.0","3151"
"2016-02-22","GB","female","15","312.0","24","9","0","0","0.0","3152"
"2016-02-22","GB","male","20","1003.0","47","12","0","0","0.0","3153"
"2016-02-22","IT","female","20","452.0","48","11","0","0","0.0","3154"
"2016-02-22","IT","male","21","3263.0","69","12","0","0","0.0","3155"
"2016-02-22","JP","male","12","1816.0","92","4","0","0","0.0","3156"
"2016-02-22","US","female","441","63903.0","1789","143","4","7","2141.51","3157"
"2016-02-22","US","male","405","70645.0","1728","134","5","43","2975.32","3158"
"2016-05-06","IT","male","14","1216.0","42","6","0","0","0.0","4570"
"2016-05-06","US","female","340","67965.0","1511","80","1","4","313.56","4571"
"2016-05-06","US","male","320","54828.0","1455","99","2","5","1107.03","4572"
"2016-07-22","US","male","268","38967.0","1071","85","2","4","1587.22","5738"
"2016-08-01","GB","female","26","2624.0","60","11","0","0","0.0","7158"
"2016-08-01","GB","male","24","1740.0","61","13","0","0","0.0","7159"
"2016-02-23","CA","female","23","3802.0","80","8","0","0","0.0","3166"
"2016-02-23","CA","male","21","1631.0","71","8","0","0","0.0","3167"
"2016-02-23","GB","female","20","2084.0","99","6","0","0","0.0","3168"
"2016-02-23","GB","male","16","928.0","58","9","0","0","0.0","3169"
"2016-02-23","IT","female","19","798.0","79","13","0","0","0.0","3170"
"2016-02-23","US","female","402","89845.0","1968","126","3","14","1245.85","3171"
"2016-02-23","US","male","378","71757.0","1517","128","3","7","157.41","3172"
"2016-03-09","CA","female","35","3401.0","118","13","0","0","0.0","3478"
"2016-03-09","CA","male","29","2753.0","121","12","0","0","0.0","3479"
"2016-03-09","DE","female","17","3078.0","38","9","0","0","0.0","3480"
"2016-03-09","ES","female","20","4342.0","50","9","0","0","0.0","3481"
"2016-03-09","ES","male","11","2760.0","118","6","0","0","0.0","3482"
"2016-03-09","FR","female","25","1250.0","81","17","0","0","0.0","3483"
"2016-03-09","FR","male","15","1562.0","70","9","0","0","0.0","3484"
"2016-03-09","GB","female","17","482.0","33","9","0","0","0.0","3485"
"2016-02-24","AU","male","10","583.0","23","4","0","0","0.0","3181"
"2016-02-24","CA","female","33","6326.0","141","5","0","0","0.0","3182"
"2016-02-24","CA","male","28","2641.0","93","8","0","0","0.0","3183"
"2016-02-24","GB","female","19","1469.0","44","10","0","0","0.0","3184"
"2016-02-24","GB","male","10","493.0","24","4","0","0","0.0","3185"
"2016-02-24","IT","male","23","1966.0","130","8","1","4","64.0","3186"
"2016-02-24","US","female","454","78442.0","1958","151","2","3","4881.55","3187"
"2016-02-24","US","male","373","64371.0","1630","132","2","6","2517.1","3188"
"2016-03-09","GB","male","30","504.0","86","24","0","0","0.0","3486"
"2016-03-09","IN","male","11","2179.0","30","7","0","0","0.0","3487"
"2016-03-09","IT","female","63","5340.0","123","37","0","0","0.0","3488"
"2016-03-09","IT","male","57","3762.0","122","32","0","0","0.0","3489"
"2016-03-09","JP","male","15","2156.0","40","9","0","0","0.0","3490"
"2016-03-09","NO","female","10","774.0","41","5","0","0","0.0","3491"
"2016-03-09","SE","female","11","81.0","18","6","0","0","0.0","3492"
"2016-03-09","US","female","488","83983.0","2021","161","1","1","244.97","3493"
"2016-02-25","CA","female","24","4496.0","96","2","0","0","0.0","3197"
"2016-02-25","CA","male","20","5309.0","77","8","0","0","0.0","3198"
"2016-02-25","GB","female","21","465.0","36","13","0","0","0.0","3199"
"2016-02-25","GB","male","13","1516.0","30","6","0","0","0.0","3200"
"2016-02-25","IT","female","30","3766.0","76","17","0","0","0.0","3201"
"2016-02-25","IT","male","14","216.0","21","10","0","0","0.0","3202"
"2016-02-25","US","female","395","79017.0","1669","128","2","4","1517.9","3203"
"2016-02-25","US","male","355","55862.0","1568","111","3","3","2696.72","3204"
"2016-03-09","US","male","415","61264.0","1582","159","2","9","2121.77","3494"
"2016-02-26","AU","female","11","2074.0","30","3","0","0","0.0","3215"
"2016-02-26","CA","female","27","2937.0","78","9","0","0","0.0","3216"
"2016-02-26","CA","male","16","1285.0","91","6","0","0","0.0","3217"
"2016-02-26","FR","female","13","1743.0","20","11","0","0","0.0","3218"
"2016-02-26","GB","female","16","837.0","40","10","0","0","0.0","3219"
"2016-02-26","GB","male","19","2037.0","49","11","0","0","0.0","3220"
"2016-02-26","IT","female","23","107.0","27","20","0","0","0.0","3221"
"2016-02-26","IT","male","22","1197.0","43","15","0","0","0.0","3222"
"2016-02-26","US","female","398","86221.0","1737","120","2","7","501.95","3223"
"2016-02-26","US","male","333","58876.0","1452","117","6","18","2296.24","3224"
"2016-03-10","BE","female","10","231.0","17","6","0","0","0.0","3511"
"2016-03-10","CA","female","27","4228.0","74","10","0","0","0.0","3512"
"2016-03-10","CA","male","35","9763.0","187","13","0","0","0.0","3513"
"2016-03-10","DE","male","11","1942.0","24","7","0","0","0.0","3514"
"2016-03-10","ES","female","16","3643.0","94","10","0","0","0.0","3515"
"2016-03-10","ES","male","12","523.0","33","7","0","0","0.0","3516"
"2016-03-10","FR","female","19","3780.0","48","13","0","0","0.0","3517"
"2016-03-10","FR","male","10","967.0","24","6","0","0","0.0","3518"
"2016-03-10","GB","female","26","2216.0","68","10","0","0","0.0","3519"
"2016-03-10","GB","male","30","2380.0","71","23","0","0","0.0","3520"
"2016-03-10","IN","male","10","1066.0","33","3","0","0","0.0","3521"
"2016-03-10","IT","female","55","3115.0","109","36","0","0","0.0","3522"
"2016-03-10","IT","male","45","3403.0","88","30","0","0","0.0","3523"
"2016-03-10","NL","male","13","432.0","32","7","0","0","0.0","3524"
"2016-03-10","US","female","460","91224.0","2015","159","5","24","4785.17","3525"
"2016-03-10","US","male","409","73872.0","1839","152","1","4","2363.0","3526"
"2016-08-01","IT","male","17","376.0","42","12","0","0","0.0","7160"
"2016-02-27","CA","female","14","5394.0","62","4","0","0","0.0","3232"
"2016-02-27","GB","female","16","3164.0","53","7","0","0","0.0","3233"
"2016-02-27","GB","male","19","254.0","33","13","0","0","0.0","3234"
"2016-02-27","IT","female","32","7168.0","134","16","1","3","691.0","3235"
"2016-02-27","IT","male","22","1250.0","41","12","0","0","0.0","3236"
"2016-02-27","US","female","214","47701.0","931","87","2","4","142.51","3237"
"2016-02-27","US","male","215","28819.0","852","82","0","0","0.0","3238"
"2016-08-01","MX","male","14","1118.0","40","6","0","0","0.0","7161"
"2016-05-07","CA","female","17","4352.0","66","5","0","0","0.0","4577"
"2016-05-07","CA","male","10","674.0","37","4","0","0","0.0","4578"
"2016-05-07","US","female","171","29760.0","746","53","0","0","0.0","4579"
"2016-05-07","US","male","156","27435.0","651","56","3","7","734.41","4580"
"2016-08-01","US","female","340","74478.0","1542","96","2","4","867.98","7162"
"2016-08-01","US","male","265","61696.0","1382","77","2","3","1740.18","7163"
"2016-02-28","CA","male","16","2689.0","48","5","0","0","0.0","3246"
"2016-02-28","GB","female","19","2470.0","41","9","0","0","0.0","3247"
"2016-02-28","GB","male","19","1672.0","38","11","0","0","0.0","3248"
"2016-02-28","IT","female","26","510.0","54","18","0","0","0.0","3249"
"2016-02-28","IT","male","19","2348.0","54","9","0","0","0.0","3250"
"2016-02-28","US","female","220","35985.0","958","75","0","0","0.0","3251"
"2016-02-28","US","male","180","23373.0","639","75","1","1","126.3","3252"
"2016-05-08","IT","female","11","2223.0","44","3","0","0","0.0","4584"
"2016-05-08","US","female","147","27509.0","662","48","4","16","2936.03","4585"
"2016-05-08","US","male","139","23892.0","727","38","3","6","204.67","4586"
"2016-05-09","CA","female","17","1011.0","84","6","0","0","0.0","4597"
"2016-05-09","CA","male","13","495.0","42","5","0","0","0.0","4598"
"2016-05-09","ES","male","11","215.0","21","5","0","0","0.0","4599"
"2016-05-09","FR","female","19","343.0","41","10","0","0","0.0","4600"
"2016-05-09","GB","female","22","2261.0","54","12","0","0","0.0","4601"
"2016-05-09","GB","male","24","1025.0","71","9","0","0","0.0","4602"
"2016-05-09","IT","female","20","6259.0","70","8","0","0","0.0","4603"
"2016-05-09","IT","male","20","3334.0","67","7","0","0","0.0","4604"
"2016-03-11","BE","female","16","3426.0","26","7","0","0","0.0","3545"
"2016-03-11","CA","female","34","12720.0","186","6","0","0","0.0","3546"
"2016-03-11","CA","male","21","3077.0","93","7","0","0","0.0","3547"
"2016-03-11","CH","female","11","489.0","31","5","0","0","0.0","3548"
"2016-03-11","DE","female","12","1188.0","39","5","0","0","0.0","3549"
"2016-03-11","DE","male","16","4601.0","106","7","0","0","0.0","3550"
"2016-03-11","ES","female","14","2507.0","97","8","0","0","0.0","3551"
"2016-03-11","FR","female","12","378.0","22","9","0","0","0.0","3552"
"2016-03-11","FR","male","20","490.0","25","16","0","0","0.0","3553"
"2016-03-11","GB","female","20","4501.0","56","10","0","0","0.0","3554"
"2016-03-11","GB","male","28","2889.0","83","15","0","0","0.0","3555"
"2016-03-11","IN","male","11","2912.0","58","4","0","0","0.0","3556"
"2016-03-11","IT","female","52","1696.0","110","37","0","0","0.0","3557"
"2016-03-11","IT","male","47","4395.0","115","27","0","0","0.0","3558"
"2016-03-11","PL","female","11","91.0","20","9","0","0","0.0","3559"
"2016-03-11","SE","female","12","347.0","26","6","0","0","0.0","3560"
"2016-03-11","US","female","433","79123.0","1833","152","13","71","6472.94","3561"
"2016-03-11","US","male","390","60328.0","1455","153","2","7","913.76","3562"
"2016-05-09","US","female","406","80178.0","2271","100","5","18","5644.03","4605"
"2016-05-09","US","male","305","47725.0","1363","104","2","16","783.38","4606"
"2016-03-12","CA","female","20","629.0","52","12","0","0","0.0","3574"
"2016-03-12","CA","male","22","4891.0","158","8","0","0","0.0","3575"
"2016-03-12","DE","female","11","382.0","20","7","0","0","0.0","3576"
"2016-03-12","DE","male","17","1639.0","29","9","0","0","0.0","3577"
"2016-03-12","GB","female","12","1360.0","20","7","0","0","0.0","3578"
"2016-03-12","GB","male","11","295.0","30","6","0","0","0.0","3579"
"2016-03-12","IT","female","33","3295.0","58","21","0","0","0.0","3580"
"2016-03-12","IT","male","39","2620.0","102","27","0","0","0.0","3581"
"2016-03-12","SE","female","12","459.0","19","7","0","0","0.0","3582"
"2016-03-12","US","female","293","51180.0","1254","109","1","2","600.97","3583"
"2016-03-12","US","male","276","47254.0","1149","103","2","2","606.21","3584"
"2016-03-13","CA","female","10","499.0","28","6","0","0","0.0","3597"
"2016-03-13","CA","male","15","2057.0","64","9","0","0","0.0","3598"
"2016-03-13","DE","male","14","363.0","26","9","0","0","0.0","3599"
"2016-03-13","FR","male","11","260.0","17","6","0","0","0.0","3600"
"2016-03-13","GB","female","20","175.0","31","14","0","0","0.0","3601"
"2016-03-13","GB","male","18","4300.0","81","8","0","0","0.0","3602"
"2016-03-13","IT","female","40","5544.0","75","24","0","0","0.0","3603"
"2016-03-13","IT","male","41","3167.0","87","20","0","0","0.0","3604"
"2016-03-13","NL","female","10","0.0","10","10","0","0","0.0","3605"
"2016-03-13","SE","female","11","435.0","19","7","0","0","0.0","3606"
"2016-03-13","US","female","224","25940.0","792","101","0","0","0.0","3607"
"2016-03-13","US","male","279","43332.0","1098","132","1","1","136.0","3608"
"2016-03-14","AU","female","12","1243.0","32","5","0","0","0.0","3626"
"2016-03-14","BE","female","10","876.0","27","3","0","0","0.0","3627"
"2016-03-14","CA","female","26","7117.0","118","6","0","0","0.0","3628"
"2016-03-14","CA","male","27","3605.0","75","9","0","0","0.0","3629"
"2016-03-14","DE","female","15","1912.0","47","10","0","0","0.0","3630"
"2016-03-14","DE","male","14","347.0","24","9","0","0","0.0","3631"
"2016-03-14","ES","female","15","1603.0","58","4","0","0","0.0","3632"
"2016-03-14","ES","male","15","856.0","28","9","0","0","0.0","3633"
"2016-03-14","FR","male","20","544.0","36","15","0","0","0.0","3634"
"2016-03-14","GB","female","22","3119.0","65","10","0","0","0.0","3635"
"2016-03-14","GB","male","24","3656.0","71","10","0","0","0.0","3636"
"2016-03-14","IT","female","67","6646.0","118","43","0","0","0.0","3637"
"2016-03-14","IT","male","62","6590.0","129","34","0","0","0.0","3638"
"2016-03-14","JP","male","10","1772.0","33","5","0","0","0.0","3639"
"2016-03-14","PL","female","11","1580.0","31","5","0","0","0.0","3640"
"2016-03-14","US","female","468","84988.0","2092","156","9","18","3892.85","3641"
"2016-03-14","US","male","410","62027.0","1723","152","9","24","7302.77","3642"
"2016-08-02","AU","female","12","403.0","27","5","0","0","0.0","7174"
"2016-08-02","CA","female","25","5920.0","95","7","0","0","0.0","7175"
"2016-08-02","CA","male","14","1819.0","36","8","0","0","0.0","7176"
"2016-05-10","CA","female","33","3213.0","112","10","0","0","0.0","4618"
"2016-05-10","CA","male","22","1789.0","103","6","0","0","0.0","4619"
"2016-05-10","ES","female","19","2279.0","68","8","0","0","0.0","4620"
"2016-05-10","ES","male","17","2546.0","55","8","0","0","0.0","4621"
"2016-05-10","FR","female","17","1040.0","39","9","0","0","0.0","4622"
"2016-05-10","GB","female","20","517.0","32","12","0","0","0.0","4623"
"2016-03-15","AU","female","13","904.0","27","7","0","0","0.0","3659"
"2016-03-15","BR","female","14","3513.0","60","7","1","2","378.61","3660"
"2016-03-15","CA","female","34","6441.0","163","10","0","0","0.0","3661"
"2016-03-15","CA","male","24","9118.0","141","6","0","0","0.0","3662"
"2016-03-15","DE","female","13","356.0","22","8","0","0","0.0","3663"
"2016-03-15","DE","male","16","477.0","42","9","0","0","0.0","3664"
"2016-03-15","ES","female","14","157.0","20","10","0","0","0.0","3665"
"2016-03-15","FR","female","29","3079.0","59","17","0","0","0.0","3666"
"2016-03-15","FR","male","14","2381.0","26","8","0","0","0.0","3667"
"2016-03-15","GB","female","24","2137.0","98","9","0","0","0.0","3668"
"2016-03-15","GB","male","23","4334.0","110","9","0","0","0.0","3669"
"2016-03-15","IT","female","57","5767.0","205","26","0","0","0.0","3670"
"2016-03-15","IT","male","73","8390.0","183","39","0","0","0.0","3671"
"2016-03-15","MX","female","14","578.0","48","3","0","0","0.0","3672"
"2016-03-15","US","female","491","90510.0","2587","152","8","23","7765.46","3673"
"2016-03-15","US","male","420","78687.0","1801","153","2","10","4307.66","3674"
"2016-05-10","GB","male","18","326.0","33","10","0","0","0.0","4624"
"2016-05-10","IT","female","24","836.0","53","16","0","0","0.0","4625"
"2016-05-10","IT","male","25","2311.0","80","8","0","0","0.0","4626"
"2016-05-10","US","female","373","82108.0","2118","87","3","6","1238.97","4627"
"2016-05-10","US","male","314","52212.0","1463","92","3","13","2528.49","4628"
"2016-05-11","AU","male","10","2144.0","88","3","0","0","0.0","4638"
"2016-05-11","CA","female","26","871.0","64","12","0","0","0.0","4639"
"2016-05-11","CA","male","14","549.0","40","4","0","0","0.0","4640"
"2016-03-16","AU","female","21","1025.0","37","14","0","0","0.0","3692"
