"date","countryIsoCode","userType","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-02-02","IN","Returning Visitor","33","28326.0","107","15","0","0","0.0","40754"
"2016-02-02","IQ","New Visitor","1","0.0","1","1","0","0","0.0","40755"
"2016-02-02","IR","New Visitor","2","0.0","2","2","0","0","0.0","40756"
"2016-02-02","IS","New Visitor","3","2077.0","5","2","0","0","0.0","40757"
"2016-02-02","IS","Returning Visitor","1","0.0","1","1","0","0","0.0","40758"
"2016-02-02","IT","New Visitor","44","4554.0","144","22","0","0","0.0","40759"
"2016-02-02","IT","Returning Visitor","19","1364.0","82","6","0","0","0.0","40760"
"2016-02-02","JP","New Visitor","8","1918.0","51","1","0","0","0.0","40761"
"2016-02-02","JP","Returning Visitor","8","588.0","26","4","0","0","0.0","40762"
"2016-02-02","KE","New Visitor","1","802.0","7","0","0","0","0.0","40763"
"2016-02-02","KR","New Visitor","5","1339.0","28","2","0","0","0.0","40764"
"2016-02-02","KR","Returning Visitor","1","0.0","1","1","0","0","0.0","40765"
"2016-02-02","KW","New Visitor","1","33.0","1","0","0","0","0.0","40766"
"2016-02-02","KW","Returning Visitor","1","157.0","5","0","0","0","0.0","40767"
"2016-02-02","LB","New Visitor","5","4716.0","37","1","0","0","0.0","40768"
"2016-02-02","LT","New Visitor","3","1400.0","8","2","0","0","0.0","40769"
"2016-02-02","LT","Returning Visitor","1","0.0","1","1","0","0","0.0","40770"
"2016-02-02","LU","New Visitor","1","0.0","1","1","0","0","0.0","40771"
"2016-02-02","LV","New Visitor","3","795.0","33","0","0","0","0.0","40772"
"2016-02-02","LV","Returning Visitor","1","113.0","4","0","0","0","0.0","40773"
"2016-02-02","MX","New Visitor","12","5544.0","70","5","0","0","0.0","40774"
"2016-02-02","MX","Returning Visitor","7","313.0","34","3","0","0","0.0","40775"
"2016-02-02","MY","New Visitor","1","0.0","1","1","0","0","0.0","40776"
"2016-02-02","MY","Returning Visitor","2","383.0","4","1","0","0","0.0","40777"
"2016-02-02","NG","New Visitor","1","0.0","1","1","0","0","0.0","40778"
"2016-02-02","NL","New Visitor","17","2148.0","28","10","0","0","0.0","40779"
"2016-02-02","NL","Returning Visitor","3","193.0","4","1","0","0","0.0","40780"
"2016-02-02","NO","New Visitor","12","1667.0","53","5","0","0","0.0","40781"
"2016-02-02","NO","Returning Visitor","5","100.0","7","3","0","0","0.0","40782"
"2016-02-02","NZ","New Visitor","3","391.0","15","1","0","0","0.0","40783"
"2016-02-02","OM","New Visitor","1","255.0","7","0","0","0","0.0","40784"
"2016-02-02","OM","Returning Visitor","1","0.0","1","1","0","0","0.0","40785"
"2016-02-02","PH","New Visitor","2","150.0","5","0","0","0","0.0","40786"
"2016-02-02","PH","Returning Visitor","3","61.0","5","1","0","0","0.0","40787"
"2016-02-02","PK","New Visitor","1","768.0","19","0","0","0","0.0","40788"
"2016-02-02","PK","Returning Visitor","2","3224.0","13","1","0","0","0.0","40789"
"2016-02-02","PL","New Visitor","12","1060.0","33","8","0","0","0.0","40790"
"2016-02-02","PL","Returning Visitor","3","282.0","19","0","0","0","0.0","40791"
"2016-02-02","PR","New Visitor","1","864.0","30","0","0","0","0.0","40792"
"2016-02-02","PR","Returning Visitor","3","894.0","34","0","0","0","0.0","40793"
"2016-02-02","PT","New Visitor","7","77.0","15","2","0","0","0.0","40794"
"2016-02-02","PT","Returning Visitor","1","0.0","1","1","0","0","0.0","40795"
"2016-02-02","QA","New Visitor","1","426.0","7","0","0","0","0.0","40796"
"2016-02-02","RO","New Visitor","3","91.0","6","2","0","0","0.0","40797"
"2016-02-02","RS","New Visitor","2","43.0","3","1","0","0","0.0","40798"
"2016-02-02","RS","Returning Visitor","1","0.0","1","1","0","0","0.0","40799"
"2016-02-02","RU","New Visitor","5","872.0","22","1","0","0","0.0","40800"
"2016-02-02","RU","Returning Visitor","5","0.0","5","5","0","0","0.0","40801"
"2016-02-02","SA","New Visitor","3","352.0","25","1","0","0","0.0","40802"
"2016-02-02","SA","Returning Visitor","4","1017.0","14","0","0","0","0.0","40803"
"2016-02-02","SD","New Visitor","1","250.0","4","0","0","0","0.0","40804"
"2016-02-02","SE","New Visitor","14","180.0","24","8","0","0","0.0","40805"
"2016-02-02","SE","Returning Visitor","1","36.0","3","0","0","0","0.0","40806"
"2016-02-02","SG","New Visitor","5","1886.0","16","1","0","0","0.0","40807"
"2016-02-02","SG","Returning Visitor","7","1619.0","20","2","0","0","0.0","40808"
"2016-02-02","SI","New Visitor","1","49.0","5","0","0","0","0.0","40809"
"2016-02-02","SK","Returning Visitor","1","497.0","7","0","0","0","0.0","40810"
"2016-02-02","SV","New Visitor","1","43.0","2","0","0","0","0.0","40811"
"2016-02-02","TH","New Visitor","6","453.0","21","1","0","0","0.0","40812"
"2016-02-02","TR","New Visitor","6","744.0","19","1","0","0","0.0","40813"
"2016-02-02","TR","Returning Visitor","3","1249.0","10","1","0","0","0.0","40814"
"2016-02-02","TW","New Visitor","4","1125.0","39","1","0","0","0.0","40815"
"2016-02-02","TW","Returning Visitor","5","166.0","8","2","0","0","0.0","40816"
"2016-02-02","UA","New Visitor","3","166.0","9","1","0","0","0.0","40817"
"2016-02-02","US","New Visitor","579","70554.0","2286","208","6","11","2858.02","40818"
"2016-02-02","US","Returning Visitor","648","136180.0","2697","218","6","31","8870.5","40819"
"2016-02-02","VE","New Visitor","2","908.0","6","0","0","0","0.0","40820"
"2016-02-02","ZA","New Visitor","3","9.0","3","2","0","0","0.0","40821"
"2016-02-16","GB","Returning Visitor","13","709.0","23","6","0","0","0.0","43898"
"2016-02-16","GE","New Visitor","1","7.0","1","0","0","0","0.0","43899"
"2016-02-16","GG","New Visitor","1","456.0","32","0","0","0","0.0","43900"
"2016-02-16","GR","New Visitor","9","2667.0","19","4","0","0","0.0","43901"
"2016-02-16","GR","Returning Visitor","2","0.0","2","2","0","0","0.0","43902"
"2016-02-16","HK","New Visitor","6","670.0","23","3","0","0","0.0","43903"
"2016-02-16","HR","New Visitor","4","249.0","19","1","0","0","0.0","43904"
"2016-02-16","HR","Returning Visitor","2","229.0","8","0","0","0","0.0","43905"
"2016-02-16","HU","New Visitor","1","266.0","2","0","0","0","0.0","43906"
"2016-02-16","ID","New Visitor","2","0.0","2","2","0","0","0.0","43907"
"2016-02-16","ID","Returning Visitor","1","85.0","4","0","0","0","0.0","43908"
"2016-02-16","IE","New Visitor","2","0.0","2","2","0","0","0.0","43909"
"2016-02-16","IL","New Visitor","1","24.0","2","0","0","0","0.0","43910"
"2016-02-16","IL","Returning Visitor","4","1961.0","96","1","0","0","0.0","43911"
"2016-02-16","IN","New Visitor","14","3484.0","38","8","0","0","0.0","43912"
"2016-02-16","IN","Returning Visitor","9","2124.0","24","4","0","0","0.0","43913"
"2016-02-16","IR","Returning Visitor","1","78.0","3","0","0","0","0.0","43914"
"2016-02-16","IS","New Visitor","3","151.0","7","2","0","0","0.0","43915"
"2016-02-16","IT","New Visitor","58","5085.0","115","32","0","0","0.0","43916"
"2016-02-16","IT","Returning Visitor","8","1213.0","57","2","0","0","0.0","43917"
"2016-02-16","JM","Returning Visitor","1","0.0","1","1","0","0","0.0","43918"
"2016-02-16","JO","New Visitor","1","28.0","3","0","0","0","0.0","43919"
"2016-02-16","JP","New Visitor","11","1223.0","21","9","0","0","0.0","43920"
"2016-02-16","JP","Returning Visitor","5","0.0","5","5","0","0","0.0","43921"
"2016-02-16","KE","New Visitor","1","38.0","2","0","0","0","0.0","43922"
"2016-02-16","KH","New Visitor","2","0.0","2","2","0","0","0.0","43923"
"2016-02-16","KR","New Visitor","3","268.0","7","1","0","0","0.0","43924"
"2016-02-16","KR","Returning Visitor","2","38.0","5","0","0","0","0.0","43925"
"2016-02-16","KW","New Visitor","1","0.0","1","1","0","0","0.0","43926"
"2016-02-16","LB","New Visitor","1","0.0","1","1","0","0","0.0","43927"
"2016-02-16","LU","New Visitor","1","0.0","1","1","0","0","0.0","43928"
"2016-02-16","LV","New Visitor","6","856.0","15","3","0","0","0.0","43929"
"2016-02-16","LV","Returning Visitor","1","0.0","1","1","0","0","0.0","43930"
"2016-02-16","MA","New Visitor","2","0.0","2","2","0","0","0.0","43931"
"2016-02-16","MC","Returning Visitor","1","0.0","1","1","0","0","0.0","43932"
"2016-02-16","MD","New Visitor","1","0.0","1","1","0","0","0.0","43933"
"2016-02-16","MK","New Visitor","1","0.0","1","1","0","0","0.0","43934"
"2016-02-16","MO","New Visitor","1","27.0","8","0","0","0","0.0","43935"
"2016-02-16","MO","Returning Visitor","1","64.0","24","0","0","0","0.0","43936"
"2016-02-16","MT","New Visitor","1","0.0","1","1","0","0","0.0","43937"
"2016-02-16","MX","New Visitor","8","720.0","38","4","0","0","0.0","43938"
"2016-02-16","MX","Returning Visitor","1","685.0","14","0","0","0","0.0","43939"
"2016-02-16","MY","New Visitor","4","0.0","4","4","0","0","0.0","43940"
"2016-02-16","MY","Returning Visitor","2","1650.0","15","0","0","0","0.0","43941"
"2016-02-16","NL","New Visitor","22","2494.0","66","14","0","0","0.0","43942"
"2016-02-16","NL","Returning Visitor","4","7.0","4","3","0","0","0.0","43943"
"2016-02-16","NO","New Visitor","10","270.0","18","6","0","0","0.0","43944"
"2016-02-16","NO","Returning Visitor","5","841.0","14","1","0","0","0.0","43945"
"2016-02-16","NZ","New Visitor","3","47.0","4","2","0","0","0.0","43946"
"2016-02-16","NZ","Returning Visitor","1","0.0","1","1","0","0","0.0","43947"
"2016-02-16","PA","New Visitor","2","0.0","2","2","0","0","0.0","43948"
"2016-02-16","PH","New Visitor","1","53.0","5","0","0","0","0.0","43949"
"2016-02-16","PH","Returning Visitor","4","2452.0","17","3","0","0","0.0","43950"
"2016-02-16","PK","New Visitor","1","0.0","1","1","0","0","0.0","43951"
"2016-02-16","PK","Returning Visitor","1","0.0","1","1","0","0","0.0","43952"
"2016-02-16","PL","New Visitor","11","871.0","40","6","0","0","0.0","43953"
"2016-02-16","PL","Returning Visitor","2","0.0","1","1","0","0","0.0","43954"
"2016-02-16","PR","New Visitor","1","0.0","1","1","0","0","0.0","43955"
"2016-02-16","PT","New Visitor","3","4.0","4","2","0","0","0.0","43956"
"2016-02-16","PT","Returning Visitor","3","162.0","11","1","0","0","0.0","43957"
"2016-02-16","QA","New Visitor","4","804.0","36","1","0","0","0.0","43958"
"2016-02-16","QA","Returning Visitor","1","917.0","11","0","0","0","0.0","43959"
"2016-02-16","RO","New Visitor","2","0.0","2","2","0","0","0.0","43960"
"2016-02-16","RO","Returning Visitor","1","24.0","7","0","0","0","0.0","43961"
"2016-02-16","RU","New Visitor","7","736.0","28","2","0","0","0.0","43962"
"2016-02-16","RU","Returning Visitor","2","39.0","5","1","0","0","0.0","43963"
"2016-02-16","SA","New Visitor","1","0.0","1","1","0","0","0.0","43964"
"2016-02-16","SE","New Visitor","11","35.0","14","9","0","0","0.0","43965"
"2016-02-16","SE","Returning Visitor","2","0.0","2","2","0","0","0.0","43966"
"2016-02-16","SG","New Visitor","7","347.0","23","1","0","0","0.0","43967"
"2016-02-16","SG","Returning Visitor","5","60.0","10","3","0","0","0.0","43968"
"2016-02-16","SI","New Visitor","2","63.0","4","1","0","0","0.0","43969"
"2016-02-16","SK","New Visitor","3","144.0","14","2","0","0","0.0","43970"
"2016-02-16","SK","Returning Visitor","1","136.0","7","0","0","0","0.0","43971"
"2016-02-16","SV","Returning Visitor","1","4.0","0","0","0","0","0.0","43972"
"2016-02-16","TH","New Visitor","4","63.0","4","3","0","0","0.0","43973"
"2016-02-16","TH","Returning Visitor","4","2147.0","10","2","0","0","0.0","43974"
"2016-02-16","TR","New Visitor","6","155.0","15","2","0","0","0.0","43975"
"2016-02-16","TT","New Visitor","1","113.0","15","0","0","0","0.0","43976"
"2016-02-16","TW","New Visitor","5","1529.0","13","2","0","0","0.0","43977"
"2016-02-16","TW","Returning Visitor","7","1511.0","29","4","0","0","0.0","43978"
"2016-02-16","UA","New Visitor","2","193.0","4","1","0","0","0.0","43979"
"2016-02-16","UA","Returning Visitor","7","11345.0","65","3","0","0","0.0","43980"
"2016-02-16","US","New Visitor","548","83985.0","2340","227","3","9","422.26","43981"
"2016-02-16","US","Returning Visitor","628","136979.0","2892","219","3","4","639.99","43982"
"2016-02-16","VE","New Visitor","1","915.0","2","0","0","0","0.0","43983"
"2016-02-16","VE","Returning Visitor","1","0.0","1","1","0","0","0.0","43984"
"2016-02-16","VN","New Visitor","1","0.0","1","1","0","0","0.0","43985"
"2016-02-16","ZA","New Visitor","3","14.0","4","2","0","0","0.0","43986"
"2016-02-16","ZA","Returning Visitor","1","10.0","2","0","0","0","0.0","43987"
"2016-07-03","ID","New Visitor","2","0.0","2","2","0","0","0.0","75349"
"2016-07-03","ID","Returning Visitor","5","168.0","18","1","0","0","0.0","75350"
"2016-07-03","IE","New Visitor","1","0.0","1","1","0","0","0.0","75351"
"2016-07-03","IL","New Visitor","1","55.0","5","0","0","0","0.0","75352"
"2016-07-03","IL","Returning Visitor","3","707.0","24","0","0","0","0.0","75353"
"2016-07-03","IN","New Visitor","4","524.0","14","2","0","0","0.0","75354"
"2016-07-03","IN","Returning Visitor","4","2982.0","17","2","0","0","0.0","75355"
"2016-07-03","IR","New Visitor","1","0.0","1","1","0","0","0.0","75356"
"2016-07-03","IS","New Visitor","1","192.0","8","0","0","0","0.0","75357"
"2016-07-03","IT","New Visitor","12","1226.0","41","3","0","0","0.0","75358"
"2016-07-03","IT","Returning Visitor","6","1729.0","20","1","0","0","0.0","75359"
"2016-07-03","JO","New Visitor","1","32.0","2","0","0","0","0.0","75360"
"2016-07-03","JP","New Visitor","4","41.0","8","2","0","0","0.0","75361"
"2016-07-03","JP","Returning Visitor","1","6.0","2","0","0","0","0.0","75362"
"2016-07-03","KR","New Visitor","2","8.0","3","1","0","0","0.0","75363"
"2016-07-03","KW","Returning Visitor","1","982.0","7","0","0","0","0.0","75364"
"2016-07-03","LB","New Visitor","1","210.0","2","0","0","0","0.0","75365"
"2016-07-03","LT","Returning Visitor","1","0.0","1","1","0","0","0.0","75366"
"2016-07-03","LU","New Visitor","2","0.0","2","2","0","0","0.0","75367"
"2016-07-03","LV","New Visitor","1","43.0","4","0","0","0","0.0","75368"
"2016-07-03","MU","New Visitor","1","47.0","2","0","0","0","0.0","75369"
"2016-07-03","MX","New Visitor","8","1499.0","76","2","0","0","0.0","75370"
"2016-07-03","MX","Returning Visitor","1","1986.0","13","0","0","0","0.0","75371"
"2016-07-03","MY","New Visitor","1","0.0","1","1","0","0","0.0","75372"
"2016-07-03","MY","Returning Visitor","1","67.0","3","0","0","0","0.0","75373"
"2016-07-03","NL","New Visitor","12","2091.0","41","7","0","0","0.0","75374"
"2016-07-03","NL","Returning Visitor","2","1537.0","3","1","0","0","0.0","75375"
"2016-07-03","NO","New Visitor","3","0.0","3","3","0","0","0.0","75376"
"2015-07-13","AE","New Visitor","2","0.0","2","1","0","0","0.0","82664"
"2015-07-13","AE","Returning Visitor","1","0.0","1","1","0","0","0.0","82665"
"2016-02-03","AE","New Visitor","6","322.0","16","2","0","0","0.0","40942"
"2016-02-03","AE","Returning Visitor","5","2510.0","16","2","0","0","0.0","40943"
"2016-02-03","AR","New Visitor","2","0.0","2","2","0","0","0.0","40944"
"2016-02-03","AR","Returning Visitor","1","1222.0","1","0","0","0","0.0","40945"
"2016-02-03","AT","New Visitor","3","10.0","4","2","0","0","0.0","40946"
"2016-02-03","AU","New Visitor","13","1052.0","35","5","0","0","0.0","40947"
"2016-02-03","AU","Returning Visitor","2","29.0","4","1","0","0","0.0","40948"
"2016-02-03","BA","New Visitor","1","0.0","1","1","0","0","0.0","40949"
"2016-02-03","BE","New Visitor","8","596.0","22","3","0","0","0.0","40950"
"2016-02-03","BE","Returning Visitor","4","623.0","9","0","0","0","0.0","40951"
"2016-02-03","BG","Returning Visitor","1","785.0","2","0","0","0","0.0","40952"
"2016-02-03","BO","Returning Visitor","1","0.0","1","1","0","0","0.0","40953"
"2016-02-03","BR","New Visitor","9","187.0","24","5","0","0","0.0","40954"
"2016-02-03","BR","Returning Visitor","4","2971.0","12","2","0","0","0.0","40955"
"2016-02-03","BS","New Visitor","1","0.0","1","1","0","0","0.0","40956"
"2016-02-03","CA","New Visitor","36","3396.0","143","14","0","0","0.0","40957"
"2016-02-03","CA","Returning Visitor","41","7796.0","162","11","0","0","0.0","40958"
"2016-02-03","CH","New Visitor","9","1696.0","69","1","0","0","0.0","40959"
"2016-02-03","CH","Returning Visitor","1","78.0","3","0","0","0","0.0","40960"
"2016-02-03","CL","New Visitor","1","0.0","1","1","0","0","0.0","40961"
"2016-02-03","CN","New Visitor","2","1012.0","4","0","0","0","0.0","40962"
"2016-02-03","CN","Returning Visitor","2","423.0","9","0","0","0","0.0","40963"
"2016-02-03","CO","New Visitor","1","70.0","2","0","0","0","0.0","40964"
"2016-02-03","CO","Returning Visitor","1","0.0","1","1","0","0","0.0","40965"
"2016-02-03","CR","New Visitor","1","0.0","1","1","0","0","0.0","40966"
"2016-02-03","CR","Returning Visitor","2","190.0","7","1","0","0","0.0","40967"
"2016-02-03","CY","New Visitor","1","17.0","3","0","0","0","0.0","40968"
"2016-02-03","DE","New Visitor","19","1798.0","44","8","0","0","0.0","40969"
"2016-02-03","DE","Returning Visitor","4","69.0","8","2","0","0","0.0","40970"
"2016-02-03","DK","New Visitor","22","1123.0","55","14","0","0","0.0","40971"
"2016-02-03","DK","Returning Visitor","3","0.0","3","3","0","0","0.0","40972"
"2016-02-03","DO","Returning Visitor","2","0.0","2","2","0","0","0.0","40973"
"2016-02-03","EC","New Visitor","3","290.0","28","2","0","0","0.0","40974"
"2016-02-03","EC","Returning Visitor","3","12.0","5","1","0","0","0.0","40975"
"2016-02-03","EE","New Visitor","1","6.0","2","0","0","0","0.0","40976"
"2016-02-03","ES","New Visitor","14","1209.0","35","7","0","0","0.0","40977"
"2016-02-03","ES","Returning Visitor","3","0.0","3","3","0","0","0.0","40978"
"2016-02-03","FI","New Visitor","2","0.0","2","2","0","0","0.0","40979"
"2016-02-03","FI","Returning Visitor","1","17.0","1","0","0","0","0.0","40980"
"2016-02-03","FR","New Visitor","19","1387.0","37","11","0","0","0.0","40981"
"2016-02-03","FR","Returning Visitor","3","0.0","3","3","0","0","0.0","40982"
"2016-02-03","GB","New Visitor","39","5676.0","122","22","0","0","0.0","40983"
"2016-02-03","GB","Returning Visitor","18","1725.0","39","11","0","0","0.0","40984"
"2016-02-03","GR","New Visitor","3","0.0","3","3","0","0","0.0","40985"
"2016-02-03","GR","Returning Visitor","2","176.0","4","1","0","0","0.0","40986"
"2016-02-03","GT","New Visitor","1","2058.0","12","0","0","0","0.0","40987"
"2016-02-03","HK","New Visitor","10","3317.0","86","2","0","0","0.0","40988"
"2016-02-03","HR","New Visitor","3","16.0","3","2","0","0","0.0","40989"
"2016-02-03","HR","Returning Visitor","1","0.0","1","1","0","0","0.0","40990"
"2016-02-03","HU","New Visitor","3","0.0","3","3","0","0","0.0","40991"
"2016-02-03","ID","New Visitor","2","512.0","6","0","0","0","0.0","40992"
"2016-02-03","IE","Returning Visitor","1","0.0","1","1","0","0","0.0","40993"
"2016-02-03","IL","New Visitor","3","155.0","6","0","0","0","0.0","40994"
"2016-02-03","IL","Returning Visitor","2","0.0","2","2","0","0","0.0","40995"
"2016-02-03","IN","New Visitor","9","1500.0","39","4","0","0","0.0","40996"
"2016-02-03","IN","Returning Visitor","16","11279.0","71","5","0","0","0.0","40997"
"2016-02-03","IQ","New Visitor","1","112.0","3","0","0","0","0.0","40998"
"2016-02-03","IR","Returning Visitor","3","1287.0","8","1","0","0","0.0","40999"
"2016-02-03","IS","New Visitor","1","142.0","4","0","0","0","0.0","41000"
"2016-02-03","IT","New Visitor","45","6688.0","151","21","0","0","0.0","41001"
"2016-02-03","IT","Returning Visitor","10","919.0","31","2","0","0","0.0","41002"
"2016-02-03","JP","New Visitor","7","210.0","19","4","0","0","0.0","41003"
"2016-02-03","JP","Returning Visitor","9","511.0","32","4","0","0","0.0","41004"
"2016-02-03","KR","New Visitor","4","167.0","10","3","0","0","0.0","41005"
"2016-02-03","KR","Returning Visitor","2","220.0","7","0","0","0","0.0","41006"
"2016-02-03","KY","Returning Visitor","1","12.0","2","0","0","0","0.0","41007"
"2016-02-03","KZ","New Visitor","1","287.0","31","0","0","0","0.0","41008"
"2016-02-03","LB","New Visitor","6","1718.0","17","3","0","0","0.0","41009"
"2016-02-03","LB","Returning Visitor","5","258.0","12","2","0","0","0.0","41010"
"2016-02-03","LT","New Visitor","1","0.0","1","1","0","0","0.0","41011"
"2016-02-03","LU","New Visitor","2","41.0","2","1","0","0","0.0","41012"
"2016-02-03","LV","New Visitor","1","8.0","2","0","0","0","0.0","41013"
"2016-02-03","MC","Returning Visitor","1","102.0","3","0","0","0","0.0","41014"
"2016-02-03","MT","New Visitor","1","17.0","2","0","0","0","0.0","41015"
"2016-02-03","MX","New Visitor","9","4000.0","53","4","0","0","0.0","41016"
"2016-02-03","MX","Returning Visitor","7","1846.0","24","2","0","0","0.0","41017"
"2016-02-03","MY","New Visitor","2","152.0","3","1","0","0","0.0","41018"
"2016-02-03","MY","Returning Visitor","2","532.0","4","0","0","0","0.0","41019"
"2016-02-03","NL","New Visitor","8","2115.0","57","3","0","0","0.0","41020"
"2016-02-03","NL","Returning Visitor","8","1871.0","65","5","0","0","0.0","41021"
"2016-02-03","NO","New Visitor","9","1739.0","25","6","0","0","0.0","41022"
"2016-02-03","NO","Returning Visitor","2","1520.0","6","1","0","0","0.0","41023"
"2016-02-03","NZ","New Visitor","4","492.0","11","2","0","0","0.0","41024"
"2016-02-03","NZ","Returning Visitor","1","0.0","1","1","0","0","0.0","41025"
"2016-02-03","PE","New Visitor","3","445.0","17","1","0","0","0.0","41026"
"2016-02-03","PE","Returning Visitor","2","40.0","1","1","1","1","243.6","41027"
"2016-02-03","PH","Returning Visitor","2","0.0","2","2","0","0","0.0","41028"
"2016-02-03","PL","New Visitor","6","685.0","24","2","0","0","0.0","41029"
"2016-02-03","PL","Returning Visitor","3","103.0","8","2","0","0","0.0","41030"
"2016-02-03","PR","New Visitor","1","360.0","31","0","0","0","0.0","41031"
"2016-02-03","PR","Returning Visitor","2","464.0","9","0","0","0","0.0","41032"
"2016-02-03","PT","New Visitor","2","211.0","7","0","0","0","0.0","41033"
"2016-02-03","QA","New Visitor","1","870.0","7","0","0","0","0.0","41034"
"2016-02-03","QA","Returning Visitor","1","0.0","1","1","0","0","0.0","41035"
"2016-02-03","RO","New Visitor","3","22.0","5","1","0","0","0.0","41036"
"2016-02-03","RS","New Visitor","1","0.0","1","1","0","0","0.0","41037"
"2016-02-03","RU","New Visitor","8","2850.0","37","3","0","0","0.0","41038"
"2016-02-03","RU","Returning Visitor","3","29.0","6","1","0","0","0.0","41039"
"2016-02-03","SA","New Visitor","5","2787.0","38","0","0","0","0.0","41040"
"2016-02-03","SA","Returning Visitor","3","441.0","16","1","0","0","0.0","41041"
"2016-02-03","SE","New Visitor","16","1101.0","26","12","0","0","0.0","41042"
"2016-02-03","SE","Returning Visitor","2","34.0","3","1","0","0","0.0","41043"
"2016-02-03","SG","New Visitor","3","232.0","16","0","0","0","0.0","41044"
"2016-02-03","SG","Returning Visitor","1","0.0","1","1","0","0","0.0","41045"
"2016-02-03","SI","New Visitor","1","16.0","2","0","0","0","0.0","41046"
"2016-02-03","SI","Returning Visitor","1","0.0","1","1","0","0","0.0","41047"
"2016-02-03","TH","New Visitor","5","429.0","15","2","0","0","0.0","41048"
"2016-02-03","TH","Returning Visitor","3","585.0","17","0","0","0","0.0","41049"
"2016-02-03","TR","New Visitor","4","155.0","12","3","0","0","0.0","41050"
"2016-02-03","TT","New Visitor","1","0.0","1","1","0","0","0.0","41051"
"2016-02-03","TW","New Visitor","2","49.0","4","1","0","0","0.0","41052"
"2016-02-03","TW","Returning Visitor","3","1559.0","5","1","0","0","0.0","41053"
"2016-02-03","UA","New Visitor","5","347.0","18","1","0","0","0.0","41054"
"2016-02-03","UA","Returning Visitor","1","789.0","22","0","0","0","0.0","41055"
"2016-02-03","US","New Visitor","662","79283.0","2509","276","6","13","1349.79","41056"
"2016-02-03","US","Returning Visitor","635","159450.0","2933","208","2","10","597.67","41057"
"2016-02-03","VE","New Visitor","1","140.0","2","0","0","0","0.0","41058"
"2016-02-03","VE","Returning Visitor","1","0.0","1","1","0","0","0.0","41059"
"2016-02-03","ZA","New Visitor","4","0.0","4","4","0","0","0.0","41060"
"2016-02-03","ZZ","New Visitor","2","0.0","2","2","0","0","0.0","41061"
"2016-07-03","NO","Returning Visitor","1","0.0","1","1","0","0","0.0","75377"
"2016-07-03","NZ","New Visitor","2","366.0","9","1","0","0","0.0","75378"
"2016-07-03","NZ","Returning Visitor","2","10.0","3","1","0","0","0.0","75379"
"2016-07-03","PA","New Visitor","1","233.0","10","0","0","0","0.0","75380"
"2016-07-03","PE","New Visitor","1","373.0","14","0","0","0","0.0","75381"
"2016-07-03","PH","New Visitor","2","813.0","17","0","0","0","0.0","75382"
"2016-07-03","PH","Returning Visitor","3","96.0","6","1","0","0","0.0","75383"
"2016-07-03","PL","New Visitor","2","67.0","6","0","0","0","0.0","75384"
"2016-07-03","PR","New Visitor","1","0.0","1","1","0","0","0.0","75385"
"2016-07-03","PT","New Visitor","5","727.0","17","1","0","0","0.0","75386"
"2016-07-03","RO","New Visitor","1","0.0","1","1","0","0","0.0","75387"
"2016-07-03","RS","New Visitor","3","103.0","9","1","0","0","0.0","75388"
"2016-07-03","RS","Returning Visitor","1","0.0","1","1","0","0","0.0","75389"
"2016-07-03","RU","New Visitor","2","0.0","2","2","0","0","0.0","75390"
"2016-07-03","SA","New Visitor","2","106.0","3","1","0","0","0.0","75391"
"2016-07-03","SE","New Visitor","6","205.0","20","3","0","0","0.0","75392"
"2016-07-03","SE","Returning Visitor","2","0.0","2","2","0","0","0.0","75393"
"2016-07-03","SG","New Visitor","6","336.0","6","4","0","0","0.0","75394"
"2016-07-03","SG","Returning Visitor","3","1117.0","10","0","0","0","0.0","75395"
"2016-07-03","SI","New Visitor","1","20.0","2","0","0","0","0.0","75396"
"2016-07-03","TH","New Visitor","1","0.0","1","1","0","0","0.0","75397"
"2016-07-03","TH","Returning Visitor","1","0.0","1","1","0","0","0.0","75398"
"2016-07-03","TR","Returning Visitor","1","1296.0","8","0","0","0","0.0","75399"
"2016-07-03","TW","New Visitor","5","211.0","13","4","0","0","0.0","75400"
"2016-07-03","TW","Returning Visitor","2","0.0","2","2","0","0","0.0","75401"
"2016-07-03","UA","New Visitor","1","60.0","5","0","0","0","0.0","75402"
"2016-07-03","US","New Visitor","187","25715.0","729","66","0","0","0.0","75403"
"2016-07-03","US","Returning Visitor","86","7748.0","301","46","1","1","393.31","75404"
"2016-07-03","UY","Returning Visitor","1","4992.0","9","0","0","0","0.0","75405"
"2016-07-03","VE","New Visitor","1","437.0","20","0","0","0","0.0","75406"
"2016-07-03","VE","Returning Visitor","1","0.0","1","1","0","0","0.0","75407"
"2016-07-03","ZZ","New Visitor","4","471.0","14","0","0","0","0.0","75408"
"2016-07-03","ZZ","Returning Visitor","2","0.0","2","2","0","0","0.0","75409"
"2015-07-13","AR","New Visitor","4","415.0","9","1","0","0","0.0","82666"
"2015-07-13","AR","Returning Visitor","2","21.0","3","1","0","0","0.0","82667"
"2015-07-13","AT","New Visitor","1","0.0","1","1","0","0","0.0","82668"
"2015-07-13","AU","New Visitor","14","2713.0","40","2","0","0","0.0","82669"
"2015-07-13","AU","Returning Visitor","5","191.0","9","2","0","0","0.0","82670"
"2015-07-13","BD","New Visitor","1","0.0","1","1","0","0","0.0","82671"
